36,15;71,61;0
8,36;54,7;0
28,99;10,16;0
78,99;55,46;0
94,31;52,47;0
91,73;30,89;0
53,60;22,12;0
57,6;99,14;0
84,53;6,57;0
36,3;51,0;0
22,48;98,27;0
86,38;78,74;0
2,22;62,63;0
18,88;33,11;0
21,83;99,40;0
73,16;54,67;0
63,33;96,28;0
50,58;29,10;0
21,12;56,66;0
17,16;29,46;0
20,18;39,44;0
25,55;51,97;0
36,40;79,14;0
37,73;82,63;0
17,64;58,25;0
68,58;97,20;0
55,37;20,1;0
28,7;17,10;0
77,5;68,79;0
38,1;26,72;0
52,72;35,95;0
93,51;90,64;0
52,42;26,99;0
43,94;87,27;0
15,5;78,1;0
81,82;47,15;0
6,35;75,10;0
47,2;77,30;0
30,71;66,97;0
26,82;13,90;0
51,72;64,6;0
39,47;77,95;0
21,55;10,14;0
84,16;49,41;0
42,61;28,52;0
39,23;39,26;0
29,1;85,2;0
48,20;13,47;0
39,15;70,26;0
40,39;73,90;0
